Target,Stance,Text,Hashtags,Stance_Processed
face_masks,FAVOR,To those who walk down the street not wearing a mask because you are smoking and blowing that shit in everyone’s faces. Get in the bin you turd.,"COVID19au,WearAMask,WearADamnMask",2
Legalization of Abortion,AGAINST,If you want Equality then let ALL the babies live!!,Equality,0
fauci,NONE,.Betsy DeVirus has no plan whatsoever to safely open schools in the fall.   😡😡😡,IStandWithFauci,1
face_masks,FAVOR,"On the other hand, with masks it's fun to mouth the most vile, hateful shit directly to someone's face when they Karen you for standing too close at TSA.",NoMasks,2
face_masks,FAVOR,I wonder if the same people who refuse to wear masks also refuse to wear condoms 🤔,"Masks,WearADamnMask",2
Climate Change is a Real Concern,NONE,Negative times a negative equals a positive...wonder if that applies to emotions too???,"manthoughts,sustainablehumans",1
Hillary Clinton,AGAINST,MENTION is opening 10 more offices in Iowa this week.  She's not playing around!,iacaucus,0
school_closures,NONE,To prevent Economiccollapse  economiccrisis during CoronavirusPandemic govt shud get banks 2help biz’s by postponing EMI’s n giving discounts in interest charged. Dis small step wud ensure businesses keep paying salaries,"Economiccollapse,economiccrisis,CoronavirusPandemic,COVID,coronavirusinindia,Coronavid19,CloseTheSchools",1
fauci,FAVOR,Where is FAUCI??? Birx is starting to be a little “dear leader.” She keeps turning to 45 for a head-nod of approval.,"DrFauci,DrBirx,25thAmendmentNow,COVID19",2
fauci,AGAINST,MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION MENTION I want to watch DrFauci take the first Vaccine shot for,"DrFauci,Vaccine,shot,COVID19,VaccineTrials,Fauci,FauciLied,FauciFraud,FauciIsAHero",0
stay_at_home_orders,FAVOR,MENTION Good! Cases are spiking and it's essential that action is taken to stop the spread.,StayAtHomeSaveLives,2
Feminist Movement,FAVOR,YOU'RE A GIRL AND HAVE A SEX DRIVE!? YOU MUST BE A SLUT!,feminist,2
fauci,AGAINST,"MENTION MENTION MENTION MENTION MENTION MENTION MENTION ASK ABOUT CHANGING THE STRATEGIC NATIONAL STOCKPILE WEBSITE!! Ask about 6,921 deaths going to &gt;100,000 before May 1st!!  Ask about NationalLockdown to DrFauci!! Get a STRAIGHT ANSWER!!","NationalLockdown,DrFauci,SaveLives,COVID19",0
face_masks,AGAINST,How tf am I supposed to kiss my homies on the lips through this mask?? That’s why I’m,NoMask,0
stay_at_home_orders,FAVOR,Can MENTION please lockdown. At this point it is the right call!,LockdownNow,2
stay_at_home_orders,AGAINST,MENTION MENTION Bubonic Plague now in China - ever get the feeling you are messing with Mother Nature with this lockdown? She’ll get us another way in the end. Let nature take its course,endthelockdown,0
fauci,FAVOR,MENTION .MENTION swam in a pool when he knew he was Covid19 positive.  He’s irresponsible &amp; selfish. I trust DrFauci over him any day!,"Covid19,DrFauci",2
Feminist Movement,AGAINST,The basic principle of the universe is INFORMATION. Literally everything is information in one form or another.,antifeminism,0
Climate Change is a Real Concern,FAVOR,Water temperature off the Atlantic  coast is in the 80s in June. We are like proverbial frogs in boiling water,climate,2
stay_at_home_orders,NONE,🎶▶Worry MENTION  On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
Hillary Clinton,AGAINST,"MENTION MENTION There is no enthusiasm gap, Mr. Lawrence!    -MENTION   MENTION MENTION",Hillarymen,0
face_masks,NONE,What’s going on in Florida?!?! 15000+ case in one day!!?!?!?! I’m shook ,"Covid_19,WearAMask",1
face_masks,FAVOR,"MENTION MENTION that's nonsense:  masks reduce the distance water droplets from your mouth spread, thereby lowering the likelihood of the virus spreading (the virus travels in water droplets) stop your whining, stop spreading misinformation and",WearADamnMask,2
fauci,AGAINST,"MENTION We are finished with Fauci.   We are finished with him dictating the future of America and our freedoms.  We are finished with his 24/7 fear porn and false projections.  And he STILL has yet to mention the most common sense ways to boost your immune system.  Seriously,",FireFauci,0
stay_at_home_orders,NONE,🎶▶Pick up MENTION   On Totorimuzik MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"Totorimuzik,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
Legalization of Abortion,AGAINST,How much do we really believe in equal rights for all mankind?,"unborn,LoveWins,followthrough,SCOTUS,roevwade,science",0
face_masks,FAVOR,"I didn't know that wearing a mask and staying at home was mission impossible, like damn man. Ya'll had one job and managed to fuck it up. Smh",WearADamnMask,2
Legalization of Abortion,FAVOR,BRAVO TO BOTH OF YOU BEAUTIFULLY EXPLAINED HOLD UP humantrafficking bill MENTION MENTION,"humantrafficking,womensrights,righttochoose",2
Hillary Clinton,AGAINST,"MENTION Afterall, they're just a poor black family trying to pay the bills!  MENTION","WhyImNotVotingForHillary,TCOT",0
school_closures,FAVOR,MENTION MENTION Can you please hammer this point home with MENTION ? We can't reopen schools like this.,NotMyChild,2
school_closures,FAVOR,Every school in the area has cancelled classes or went online while MENTION is just waiting until AFTER we have a COVID-19 case when it’s very clear we have multiple on campus. We have students who actually work at these nursing homes which are at VERY HIGH risk.,CloseTheSchools,2
fauci,FAVOR,A corona virus briefing without doctors or scientists is just a stupid rally.  ,IStandWithFauci,2
Atheism,AGAINST,"What is the purpose of life?"" & ""Why are we here?"" Islam is providing clear and concise answers for these questions.islam","Islam,islam",0
face_masks,FAVOR,"Saw 3 elderly women on their separate jogs this morning- good on you for focusing on cardiovascular health and doing weight-bearing activity, however it is all for naught if you are not wearing a mask",WearADamnMask,2
fauci,NONE,MENTION Absolutely this lockdown will have its effects but I’m wondering if there’s any model that can explain the damage from unemployment/lockdown on the economy?,"COVID19,FauciFraud",1
face_masks,NONE,"MENTION Well, if you're MENTION, you can just stop reporting the dead, leading your constituents to a false sense of security and certain death. If you're MENTION, you can stop testing, deluding your followers into believing that, yes, it's all a hoax.",WearAMask,1
school_closures,NONE,"We are more than happy to showcase all the hard work being put in by the schools, teachers, and the management. Work with us to come up with a solution that works for everyone!",SaveOurSchools,1
Hillary Clinton,FAVOR,"Despite today's ruling, our struggle to end LGBT discrimination is also far from finished - MENTION",VirginiaJJ,2
fauci,FAVOR,“I am reminded of the pied piper fable.   Fauci is trying to save the people by getting rid of rats.   Trump is trying to save rats by getting rid of Fauci.”  -Rat SpokesVermin ,"SaveFauci,mondaythoughts,COVID19,FireTrumpNotFauci",2
school_closures,AGAINST,"No fees, no classes,  No classes, no work. No work, no idea invent. All of working now, teacher and student.   Schools have to pay salary.",SaveOurSchools,0
stay_at_home_orders,FAVOR,"Score a point for me!/I am still alive, healthy!/Coronavirus","haiku,haikuchallenge,micropoetry,poetry,score,life,ShelterInPlace,StayAtHomeSaveLives",2
face_masks,NONE,MENTION Me neither.,SayNoToMasks,1
stay_at_home_orders,NONE,"MENTION if anyone finds the plot please send it back to 10 downing street, London. Please search for it urgently as the current resident is in desperate need of it. Currently destroying the UK economy and the sanity of thousands of people.",endthelockdown,1
stay_at_home_orders,NONE,Crying would never make u Strong  But Trying could always!!,"StayStrong,StaySafeStayHome",1
face_masks,FAVOR,MENTION Look at all you assholes not wearing a mask.,WearADamnMask,2
Climate Change is a Real Concern,NONE,".MENTION What are the chances, MENTION?","Kyoto,CPC,cdnpoli",1
fauci,NONE,How was Beijing and most of China spared from the British 👑 Corona  virus? The Pilgrim Society and Bill Gates go hand in hand just like the CDC...mmmmmm ,"CDC,FauciTheFraud",1
Legalization of Abortion,AGAINST,How can there be too many children? That is like saying there are too many flowers -Mother Teresa,"children,flowers,prolifeyouth",0
face_masks,NONE,Hope everyone had a good weekend.,"StayAtHome,StaySafe,StayHealthy,WearADamnMask",1
Atheism,AGAINST,My bible study started Mercy Triumphs by MENTION tonight- have a feeling the next 7 weeks will be amazing.,"brothers,believers",0
face_masks,FAVOR,"I can't stand MAGAts DEPLORABLES TrumpSupporters, but even I don't want any of them taking Hydroxychloroquine. It is NOT a cure for the coronavirus. COVID19 is serious and deadly.  WearAMask ","MAGAts,DEPLORABLES,TrumpSupporters,Hydroxychloroquine,coronavirus,COVID19,WearAMask,WearADamnMask",2
school_closures,FAVOR,Online teaching is also a service and teachers need to be paid. Schools need to survive.,SaveOurSchools,2
Climate Change is a Real Concern,FAVOR,until newyork london frankfurt knee deep in sea water NOTHING will happen MENTION cop21 co95=FREE parties MENTION,"water,cop21,co95",2
face_masks,AGAINST,MENTION Avoiding places where I would be asked to wear a mask.,NoMask,0
fauci,FAVOR,"MENTION MENTION With all Dr. Fauci's education, training &amp; research/medical experience, nothing has better prepared him for his role in trying to protect Americans from the coronavirus than having grown up in Brooklyn. Bc Dr. Fauci is NYtough! It's all about being NYstrong. 👊","NYtough,NYstrong,ThankYouDrFauci",2
fauci,NONE,"“You know, you can use a scarf.  A scarf is — everybody — a lot of people have scarves, and you can use a scarf...And I — my — my feeling is if people want to do it, there’s certainly no harm to it... It doesn’t have to be a mask.” trump 4/1/20",StandWithFauci,1
fauci,AGAINST,"MENTION MENTION So there ya have it. 150,000 dead on his watch while he sat on the cure!  All for the love of and to support Kilary. Shameful.",FireFauci,0
face_masks,FAVOR,Finally left the NYC area for a long weekend to Lake George. Couldn’t believe how many people were not wearing masks in the village. No one seemed to be observing social distancing. ,WearADamnMask,2
face_masks,FAVOR,"My mask doesn't stop... um, let's say 'Herefordshire scents' but it does keep my mouth dry from rain.  In other words, oxygen can get through masks, but droplets containing the virus cannot. ",WearADamnMask,2
fauci,FAVOR,Watching today's presser &amp; DrFauci's slapping down the media over the mitigation issue.   Let's see how the media interprets &amp; twists his words to try to push their agenda that there's trouble between Trump &amp; Fauci.  patheticmedia COVID19 ,"DrFauci,patheticmedia,COVID19,MediaVirus",2
stay_at_home_orders,NONE,🎶▶Got to get it MENTION     On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
fauci,FAVOR,"DrFauci  -US/Brazil lead world in  cases &amp; deaths -US/Brazil flaunt science/data -other countries flattened curve &amp; reopening -they wear masks, social distance, follow protocol  Proof guidelines &amp; masks work.  Covidiots kill.",DrFauci,2
Atheism,AGAINST,"Verily, verily, I say unto you, The servant is not greater than his lord...  John 13:16 KJV   LordOfLords ","LordOfLords,KingOfKings",0
face_masks,AGAINST,I'm just a girl standing in a shop with no mask on asking people not to judge. 👍,"bekind,NoMasks",0
face_masks,NONE,"MENTION I don’t what’s worse, you having that concert in Southampton during the Covid pandemic or your music. JK, it’s your music. But both are awful.","chainsmokers,COVID19,Quarantine,WearADamnMask",1
stay_at_home_orders,NONE,🎶▶Pary for a key MENTION    On trendmuzikblast MENTION spinning🔂 LISTENLIVEON OURAPPONPLAYSTORE AND,"trendmuzikblast,spinning,OURAPPONPLAYSTORE,WEBSITEONBIO,StaySafeStayHome",1
school_closures,FAVOR,MENTION MENTION MENTION MENTION MENTION But the kicker is that he canceled his convention because of skyrocketing COVID-19 but it is ok to send kids to school 🤔🤔🤔🤔,NotMyChild,2
face_masks,FAVOR,13 hrs with a face mask today. Non-stop! If I hear someone complaining ... ,WearADamnMask,2
face_masks,AGAINST,MENTION MENTION The idea is to create a new generation of even more ignorant people. Easier to control and manipulate by the fewer. I can't believe how easy is to brainwash people. Schools need to reopen normally!,NoMasks,0
Hillary Clinton,AGAINST,At least the few mistakes made by MENTION candidates on the campaign aren't felonies like the onesMENTION makes.OhHillNo,OhHillNo,0
stay_at_home_orders,AGAINST,MENTION MENTION And all of his administration along with every teacher &amp; school administrator in the great state of,"Arizona,Covidhoax,Covid19,coronascam,CoronaVirusUpdates,OPENAMERICANOW",0
